row_id,pred_1,pred_2,pred_3
26232,False_Misconception:Adding_across,False_Neither:NA,False_Misconception:Denominator-only_change
4955,False_Misconception:Mult,False_Neither:NA,False_Misconception:SwapDividend
20113,False_Misconception:Whole_numbers_larger,False_Neither:NA,False_Misconception:Shorter_is_bigger
2286,True_Correct:NA,True_Neither:NA,True_Misconception:Incomplete
14836,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_fraction
21934,True_Correct:NA,True_Neither:NA,True_Misconception:Mult
20457,True_Neither:NA,True_Correct:NA,True_Misconception:Denominator-only_change
18856,False_Misconception:Duplication,False_Neither:NA,False_Correct:NA
4463,False_Misconception:Incomplete,False_Neither:NA,False_Correct:NA
12505,False_Misconception:Additive,False_Neither:NA,False_Misconception:Irrelevant
20097,False_Misconception:Whole_numbers_larger,False_Neither:NA,False_Misconception:Shorter_is_bigger
6594,True_Correct:NA,True_Neither:NA,True_Misconception:Mult
10331,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_fraction
7932,False_Neither:NA,False_Misconception:Mult,False_Misconception:SwapDividend
5157,False_Misconception:Mult,False_Neither:NA,False_Misconception:SwapDividend
14875,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
6418,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
16852,True_Correct:NA,True_Neither:NA,True_Misconception:Duplication
20033,False_Misconception:Whole_numbers_larger,False_Neither:NA,False_Misconception:Irrelevant
29533,False_Misconception:Positive,False_Neither:NA,False_Misconception:Tacking
20585,True_Neither:NA,True_Misconception:Shorter_is_bigger,True_Correct:NA
10124,True_Neither:NA,True_Correct:NA,True_Misconception:Additive
22336,True_Neither:NA,True_Correct:NA,True_Misconception:Wrong_fraction
2138,True_Correct:NA,True_Neither:NA,True_Misconception:Incomplete
2119,True_Neither:NA,True_Correct:NA,True_Misconception:WNB
11146,False_Misconception:Irrelevant,False_Neither:NA,False_Misconception:WNB
15492,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
17691,True_Correct:NA,True_Neither:NA,True_Misconception:Inversion
8483,False_Neither:NA,False_Misconception:Wrong_Fraction,False_Correct:NA
29702,False_Neither:NA,False_Misconception:Tacking,False_Misconception:Positive
33281,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_term
16730,True_Correct:NA,True_Neither:NA,True_Misconception:Duplication
35567,False_Neither:NA,False_Misconception:Multiplying_by_4,False_Correct:NA
11849,False_Neither:NA,False_Misconception:Additive,False_Misconception:Certainty
516,True_Correct:NA,True_Neither:NA,True_Misconception:WNB
11834,False_Misconception:Additive,False_Neither:NA,True_Misconception:Additive
35337,True_Correct:NA,True_Neither:NA,True_Misconception:Multiplying_by_4
25492,False_Neither:NA,False_Misconception:Denominator-only_change,False_Misconception:Adding_across
7916,False_Neither:NA,False_Misconception:Mult,False_Misconception:Longer_is_bigger
29627,False_Neither:NA,False_Misconception:Tacking,False_Misconception:Positive
25633,False_Neither:NA,False_Misconception:Adding_across,False_Misconception:Denominator-only_change
28256,False_Misconception:Unknowable,False_Neither:NA,False_Misconception:Interior
16507,False_Misconception:Not_variable,False_Neither:NA,False_Misconception:Inverse_operation
11717,False_Misconception:Additive,False_Neither:NA,True_Misconception:Additive
23277,False_Misconception:Wrong_fraction,False_Neither:NA,False_Correct:NA
25842,False_Neither:NA,False_Misconception:Denominator-only_change,False_Misconception:Adding_across
16325,False_Misconception:Not_variable,False_Neither:NA,False_Misconception:Incomplete
30398,True_Neither:NA,False_Neither:NA,True_Correct:NA
19850,False_Misconception:Whole_numbers_larger,False_Neither:NA,False_Misconception:Longer_is_bigger
27428,False_Misconception:Subtraction,False_Neither:NA,False_Misconception:Division
2752,False_Neither:NA,False_Misconception:WNB,False_Misconception:Incomplete
33377,True_Neither:NA,True_Correct:NA,True_Misconception:Incomplete
9880,True_Correct:NA,True_Neither:NA,True_Misconception:Incomplete
14222,True_Neither:NA,True_Misconception:Additive,False_Neither:NA
16045,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
5865,True_Correct:NA,True_Neither:NA,True_Misconception:Mult
17496,True_Neither:NA,True_Correct:NA,True_Misconception:Additive
6046,True_Correct:NA,True_Misconception:Mult,True_Neither:NA
29041,False_Misconception:Interior,False_Neither:NA,False_Correct:NA
27587,False_Misconception:Subtraction,False_Neither:NA,False_Misconception:Division
32506,False_Misconception:Wrong_term,False_Neither:NA,False_Correct:NA
33345,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_term
30985,True_Correct:NA,True_Neither:NA,True_Misconception:Positive
24141,True_Correct:NA,True_Neither:NA,True_Misconception:Denominator-only_change
447,True_Neither:NA,True_Correct:NA,False_Neither:NA
24311,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
3833,False_Misconception:Incomplete,False_Neither:NA,False_Correct:NA
35106,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
2974,False_Misconception:Incomplete,False_Neither:NA,False_Correct:NA
7827,False_Neither:NA,False_Misconception:Mult,False_Misconception:SwapDividend
25911,False_Misconception:Adding_across,False_Neither:NA,False_Misconception:Denominator-only_change
5567,True_Correct:NA,True_Neither:NA,True_Misconception:Mult
29600,False_Neither:NA,False_Misconception:Positive,False_Misconception:Tacking
12848,True_Correct:NA,True_Neither:NA,True_Misconception:Mult
27836,False_Neither:NA,False_Misconception:Subtraction,False_Misconception:WNB
31274,True_Correct:NA,True_Neither:NA,True_Misconception:Positive
8023,False_Neither:NA,False_Misconception:Incomplete,False_Correct:NA
32173,False_Neither:NA,False_Misconception:Adding_across,False_Misconception:Positive
23674,True_Correct:NA,True_Neither:NA,True_Misconception:Mult
28762,True_Neither:NA,True_Correct:NA,True_Misconception:Additive
8761,False_Neither:NA,False_Misconception:Irrelevant,False_Correct:NA
30662,True_Correct:NA,True_Neither:NA,True_Misconception:Positive
24997,True_Neither:NA,True_Correct:NA,True_Misconception:Denominator-only_change
18198,False_Neither:NA,False_Misconception:Wrong_Operation,False_Misconception:Longer_is_bigger
14907,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
30479,True_Correct:NA,True_Neither:NA,True_Misconception:Positive
24883,True_Correct:NA,True_Neither:NA,True_Misconception:Mult
3820,False_Misconception:Incomplete,False_Neither:NA,False_Correct:NA
31594,False_Neither:NA,False_Misconception:Tacking,False_Misconception:Positive
2344,True_Neither:NA,True_Correct:NA,True_Misconception:WNB
15570,True_Correct:NA,True_Neither:NA,True_Misconception:Duplication
15178,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
34030,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_term
22773,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_fraction
19408,False_Misconception:Inversion,False_Neither:NA,False_Misconception:Duplication
34382,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_term
14686,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
26044,False_Misconception:Adding_across,False_Neither:NA,False_Misconception:Denominator-only_change
1118,True_Correct:NA,True_Neither:NA,True_Misconception:Incomplete
11342,False_Neither:NA,False_Misconception:Irrelevant,False_Misconception:Scale
5667,True_Correct:NA,True_Neither:NA,True_Misconception:Mult
7289,True_Correct:NA,True_Neither:NA,True_Misconception:Mult
35692,False_Misconception:Certainty,False_Neither:NA,False_Misconception:Scale
7516,False_Neither:NA,False_Misconception:SwapDividend,False_Misconception:FlipChange
27308,False_Misconception:Subtraction,False_Neither:NA,False_Misconception:Division
12783,True_Correct:NA,True_Neither:NA,True_Misconception:Irrelevant
6626,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
20665,True_Correct:NA,True_Neither:NA,True_Misconception:Inversion
27592,False_Misconception:Subtraction,False_Neither:NA,False_Misconception:Division
655,True_Neither:NA,True_Correct:NA,False_Neither:NA
32734,False_Misconception:Wrong_term,False_Neither:NA,False_Misconception:Adding_terms
24934,True_Correct:NA,True_Neither:NA,True_Misconception:Mult
29589,False_Misconception:Tacking,False_Neither:NA,False_Misconception:Positive
25439,False_Misconception:Denominator-only_change,False_Neither:NA,False_Misconception:Adding_across
1397,True_Correct:NA,True_Neither:NA,True_Misconception:Incomplete
33968,True_Neither:NA,True_Correct:NA,True_Misconception:Wrong_fraction
27478,False_Neither:NA,False_Misconception:Subtraction,False_Correct:NA
7191,True_Correct:NA,True_Neither:NA,True_Misconception:Mult
14406,False_Neither:NA,False_Misconception:Additive,False_Misconception:WNB
18634,False_Misconception:Duplication,False_Neither:NA,False_Misconception:Inversion
1396,True_Correct:NA,True_Neither:NA,True_Misconception:Incomplete
29951,False_Neither:NA,False_Misconception:Positive,False_Misconception:Tacking
25873,False_Neither:NA,False_Misconception:Duplication,False_Misconception:Wrong_Operation
7049,True_Neither:NA,True_Correct:NA,True_Misconception:Mult
33118,False_Neither:NA,False_Misconception:Wrong_term,False_Misconception:Firstterm
34262,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_term
26612,True_Neither:NA,True_Correct:NA,True_Misconception:Division
1696,True_Correct:NA,True_Neither:NA,True_Misconception:Incomplete
2346,True_Correct:NA,True_Neither:NA,True_Misconception:Incomplete
29587,False_Misconception:Tacking,False_Neither:NA,True_Misconception:Tacking
33439,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_term
13857,True_Neither:NA,True_Misconception:Additive,True_Misconception:Irrelevant
33088,False_Neither:NA,False_Misconception:Wrong_term,False_Misconception:Firstterm
16124,True_Correct:NA,True_Neither:NA,True_Misconception:Mult
34302,True_Correct:NA,True_Neither:NA,True_Misconception:Additive
13693,True_Correct:NA,True_Neither:NA,True_Misconception:Mult
15910,True_Neither:NA,True_Correct:NA,True_Misconception:Additive
16291,False_Misconception:Not_variable,False_Misconception:Adding_terms,False_Neither:NA
5662,True_Correct:NA,True_Neither:NA,True_Misconception:Mult
26001,False_Misconception:Adding_across,False_Neither:NA,False_Misconception:Positive
20053,False_Neither:NA,False_Misconception:Longer_is_bigger,False_Misconception:Whole_numbers_larger
32923,False_Neither:NA,False_Misconception:Firstterm,False_Misconception:Wrong_term
28900,True_Correct:NA,True_Neither:NA,True_Misconception:Duplication
18153,True_Correct:NA,True_Neither:NA,True_Misconception:Inversion
36200,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
16872,True_Correct:NA,True_Neither:NA,True_Misconception:Duplication
4571,False_Misconception:Incomplete,False_Neither:NA,False_Correct:NA
4918,False_Misconception:SwapDividend,False_Misconception:FlipChange,False_Misconception:Mult
23812,True_Neither:NA,True_Correct:NA,False_Neither:NA
25914,False_Misconception:Adding_across,False_Neither:NA,False_Misconception:Denominator-only_change
4058,False_Neither:NA,False_Misconception:Incomplete,False_Correct:NA
596,True_Correct:NA,True_Misconception:Incomplete,True_Neither:NA
13130,True_Correct:NA,True_Neither:NA,True_Misconception:Irrelevant
30779,True_Neither:NA,True_Correct:NA,True_Misconception:Tacking
26507,True_Correct:NA,True_Neither:NA,True_Misconception:Division
14697,True_Correct:NA,True_Neither:NA,True_Misconception:Mult
9938,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
14607,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
34324,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_term
32259,False_Misconception:Positive,False_Neither:NA,False_Correct:NA
27195,False_Misconception:Subtraction,False_Neither:NA,False_Correct:NA
5757,True_Correct:NA,True_Neither:NA,True_Misconception:FlipChange
15046,True_Correct:NA,True_Neither:NA,True_Misconception:Duplication
9778,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
12591,True_Correct:NA,True_Neither:NA,True_Misconception:Incomplete
5638,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
34203,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_term
28237,False_Misconception:Unknowable,False_Neither:NA,False_Misconception:Scale
26311,False_Misconception:Adding_across,False_Neither:NA,False_Misconception:Denominator-only_change
34928,False_Misconception:Firstterm,False_Neither:NA,False_Misconception:Wrong_term
28433,False_Neither:NA,False_Misconception:Unknowable,False_Misconception:Definition
23901,True_Correct:NA,True_Neither:NA,True_Misconception:Incorrect_equivalent_fraction_addition
34677,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_term
4159,False_Misconception:Incomplete,False_Neither:NA,False_Correct:NA
20122,False_Neither:NA,False_Misconception:Whole_numbers_larger,False_Misconception:Longer_is_bigger
2683,False_Neither:NA,False_Misconception:WNB,False_Misconception:Incomplete
11751,False_Neither:NA,False_Correct:NA,False_Misconception:Not_variable
9875,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_fraction
11829,False_Misconception:Additive,False_Neither:NA,False_Misconception:Irrelevant
10042,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
26268,False_Misconception:Adding_across,False_Neither:NA,False_Misconception:Denominator-only_change
32577,False_Neither:NA,False_Misconception:Wrong_term,False_Misconception:Incomplete
16416,False_Misconception:Not_variable,False_Neither:NA,False_Misconception:Adding_terms
1815,True_Neither:NA,True_Correct:NA,True_Misconception:Inversion
13588,True_Correct:NA,True_Neither:NA,True_Misconception:Duplication
27834,False_Misconception:Subtraction,False_Neither:NA,False_Misconception:Division
22600,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_fraction
15020,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
13911,True_Neither:NA,True_Misconception:Additive,True_Correct:NA
4867,False_Misconception:Mult,False_Misconception:SwapDividend,False_Neither:NA
6620,True_Correct:NA,True_Neither:NA,True_Misconception:Mult
9383,True_Correct:NA,True_Neither:NA,True_Misconception:Incomplete
7643,False_Misconception:Mult,False_Neither:NA,False_Misconception:SwapDividend
9068,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
1905,True_Correct:NA,True_Neither:NA,True_Misconception:Incomplete
7986,False_Neither:NA,False_Misconception:Incomplete,False_Correct:NA
13365,True_Correct:NA,True_Neither:NA,True_Misconception:Irrelevant
29598,False_Misconception:Tacking,False_Neither:NA,False_Misconception:Positive
24069,True_Correct:NA,True_Neither:NA,True_Misconception:Denominator-only_change
6053,True_Correct:NA,True_Neither:NA,False_Neither:NA
13552,True_Correct:NA,True_Neither:NA,True_Misconception:Irrelevant
12307,False_Misconception:Additive,False_Neither:NA,True_Misconception:Additive
18571,False_Misconception:Duplication,False_Neither:NA,False_Misconception:Inversion
34866,False_Neither:NA,False_Misconception:Firstterm,False_Correct:NA
24642,True_Correct:NA,True_Neither:NA,True_Misconception:Incorrect_equivalent_fraction_addition
34648,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_term
2955,False_Neither:NA,False_Misconception:Incomplete,False_Misconception:WNB
12081,False_Misconception:Additive,False_Neither:NA,False_Misconception:Certainty
3931,False_Neither:NA,False_Misconception:Incomplete,False_Misconception:Longer_is_bigger
15661,True_Correct:NA,True_Neither:NA,True_Misconception:Mult
12524,True_Correct:NA,True_Neither:NA,True_Misconception:Irrelevant
34534,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_term
9633,True_Correct:NA,True_Neither:NA,False_Neither:NA
11807,False_Misconception:Additive,False_Neither:NA,True_Misconception:Additive
28904,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
29006,True_Neither:NA,True_Correct:NA,True_Misconception:SwapDividend
24716,True_Neither:NA,True_Correct:NA,False_Neither:NA
23432,False_Misconception:Wrong_fraction,False_Neither:NA,True_Misconception:Wrong_fraction
19242,False_Misconception:Inversion,False_Neither:NA,False_Correct:NA
18623,False_Misconception:Duplication,False_Neither:NA,False_Misconception:Inversion
4269,False_Neither:NA,False_Misconception:Incomplete,False_Misconception:Unknowable
20996,True_Neither:NA,True_Correct:NA,True_Misconception:Shorter_is_bigger
18726,False_Misconception:Duplication,False_Neither:NA,False_Correct:NA
9038,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
33741,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_term
36156,True_Neither:NA,True_Correct:NA,True_Misconception:SwapDividend
18958,False_Neither:NA,False_Misconception:Duplication,False_Correct:NA
23787,True_Neither:NA,True_Correct:NA,True_Misconception:Denominator-only_change
18406,False_Misconception:Duplication,False_Neither:NA,False_Misconception:Wrong_Operation
30721,True_Correct:NA,True_Neither:NA,True_Misconception:Tacking
7020,True_Correct:NA,True_Neither:NA,True_Misconception:Mult
1412,True_Neither:NA,True_Correct:NA,True_Misconception:WNB
32712,False_Misconception:Wrong_term,False_Neither:NA,False_Correct:NA
9423,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
1323,True_Correct:NA,True_Neither:NA,True_Misconception:WNB
4985,False_Misconception:Mult,False_Neither:NA,False_Misconception:SwapDividend
92,True_Correct:NA,True_Neither:NA,True_Misconception:Incomplete
11212,False_Neither:NA,False_Misconception:Irrelevant,False_Misconception:Certainty
9132,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
13047,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
11783,False_Neither:NA,False_Correct:NA,False_Misconception:Wrong_Fraction
23873,True_Correct:NA,True_Neither:NA,True_Misconception:Denominator-only_change
10098,True_Correct:NA,True_Neither:NA,True_Misconception:Incomplete
5536,True_Correct:NA,True_Neither:NA,True_Misconception:Mult
27841,False_Neither:NA,False_Misconception:Subtraction,False_Misconception:Division
15801,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
15962,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
7780,False_Misconception:SwapDividend,False_Neither:NA,False_Misconception:FlipChange
5427,False_Misconception:SwapDividend,False_Misconception:FlipChange,False_Misconception:Mult
18911,False_Misconception:Duplication,False_Neither:NA,False_Misconception:Inversion
32098,False_Neither:NA,False_Misconception:Positive,False_Misconception:Division
18234,False_Neither:NA,False_Misconception:Wrong_Operation,False_Correct:NA
36624,False_Misconception:Scale,False_Neither:NA,False_Misconception:Certainty
10045,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_term
34887,False_Neither:NA,False_Misconception:Incomplete,False_Misconception:Firstterm
6612,True_Neither:NA,True_Correct:NA,True_Misconception:Mult
18683,False_Correct:NA,False_Neither:NA,False_Misconception:Inversion
33147,False_Misconception:Wrong_term,False_Neither:NA,False_Misconception:Adding_terms
6425,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
21279,True_Correct:NA,True_Neither:NA,True_Misconception:Inversion
13319,True_Correct:NA,True_Neither:NA,True_Misconception:Irrelevant
11373,False_Misconception:Irrelevant,False_Neither:NA,False_Correct:NA
33091,False_Neither:NA,False_Misconception:Wrong_term,False_Correct:NA
14118,True_Correct:NA,True_Neither:NA,True_Misconception:Irrelevant
28936,True_Correct:NA,True_Neither:NA,True_Misconception:Division
9370,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_fraction
11361,False_Neither:NA,False_Misconception:Additive,True_Misconception:Additive
1423,True_Correct:NA,True_Neither:NA,True_Misconception:Incomplete
4405,False_Misconception:Incomplete,False_Neither:NA,False_Correct:NA
13019,True_Correct:NA,True_Neither:NA,True_Misconception:Irrelevant
12492,False_Neither:NA,False_Misconception:Additive,False_Misconception:Unknowable
27732,False_Misconception:Subtraction,False_Neither:NA,False_Misconception:Division
28069,False_Misconception:Subtraction,False_Neither:NA,False_Correct:NA
21502,True_Correct:NA,True_Neither:NA,True_Misconception:Incomplete
35635,False_Misconception:Multiplying_by_4,False_Neither:NA,False_Misconception:Base_rate
33212,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_term
3826,False_Misconception:Incomplete,False_Neither:NA,False_Correct:NA
53,True_Correct:NA,True_Neither:NA,True_Misconception:Incomplete
3160,False_Misconception:Incomplete,False_Neither:NA,False_Misconception:WNB
8194,False_Neither:NA,False_Misconception:Incomplete,False_Misconception:Subtraction
1109,True_Correct:NA,True_Neither:NA,True_Misconception:Incomplete
24696,True_Correct:NA,True_Neither:NA,True_Misconception:Denominator-only_change
32249,False_Misconception:Positive,False_Neither:NA,False_Misconception:Tacking
19983,False_Neither:NA,False_Misconception:Longer_is_bigger,False_Misconception:Whole_numbers_larger
31381,True_Correct:NA,True_Neither:NA,True_Misconception:Positive
34778,False_Neither:NA,False_Misconception:Firstterm,False_Misconception:Wrong_term
963,True_Correct:NA,True_Neither:NA,True_Misconception:Incomplete
33887,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_term
36657,False_Neither:NA,False_Misconception:Certainty,False_Misconception:Scale
33323,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_term
5654,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
15382,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_fraction
35259,True_Correct:NA,True_Neither:NA,True_Misconception:Multiplying_by_4
35524,False_Neither:NA,False_Misconception:Incomplete,False_Misconception:Unknowable
12487,False_Misconception:Additive,False_Neither:NA,True_Misconception:Additive
19505,False_Misconception:Inversion,False_Neither:NA,False_Misconception:Duplication
10137,True_Neither:NA,True_Correct:NA,False_Neither:NA
32534,False_Misconception:Wrong_term,False_Neither:NA,False_Correct:NA
7022,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
29395,False_Misconception:Tacking,False_Neither:NA,False_Misconception:Positive
15170,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
10506,True_Correct:NA,True_Neither:NA,False_Correct:NA
11013,False_Neither:NA,False_Misconception:Irrelevant,False_Correct:NA
1247,True_Neither:NA,True_Correct:NA,True_Misconception:Incomplete
18111,True_Correct:NA,True_Neither:NA,True_Misconception:Duplication
7524,False_Neither:NA,False_Misconception:SwapDividend,False_Misconception:Division
15842,True_Correct:NA,True_Neither:NA,True_Misconception:Mult
15433,True_Correct:NA,True_Neither:NA,True_Misconception:Duplication
22040,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_fraction
35676,False_Neither:NA,False_Misconception:Certainty,False_Correct:NA
2731,False_Misconception:WNB,False_Neither:NA,False_Misconception:Incomplete
28564,True_Neither:NA,True_Correct:NA,True_Misconception:Division
34632,True_Correct:NA,True_Neither:NA,True_Misconception:Firstterm
26273,False_Misconception:Adding_across,False_Neither:NA,False_Misconception:Denominator-only_change
12860,True_Misconception:Irrelevant,True_Neither:NA,True_Correct:NA
8715,False_Neither:NA,False_Correct:NA,False_Misconception:Irrelevant
30352,True_Neither:NA,True_Misconception:Tacking,True_Correct:NA
11192,False_Misconception:Irrelevant,False_Neither:NA,True_Misconception:Irrelevant
34235,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_term
17134,True_Correct:NA,True_Neither:NA,True_Misconception:Duplication
24105,True_Neither:NA,True_Correct:NA,True_Misconception:Duplication
35021,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_term
31365,True_Correct:NA,True_Neither:NA,True_Misconception:Positive
34573,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_term
18331,False_Misconception:Duplication,False_Neither:NA,False_Misconception:Inversion
34638,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
33836,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_term
23933,True_Neither:NA,True_Correct:NA,True_Misconception:Denominator-only_change
11636,False_Neither:NA,False_Correct:NA,False_Misconception:Irrelevant
28609,True_Correct:NA,True_Neither:NA,True_Misconception:WNB
4741,False_Misconception:Incomplete,False_Neither:NA,False_Correct:NA
2969,False_Misconception:Incomplete,False_Neither:NA,False_Correct:NA
3038,False_Misconception:Incomplete,False_Neither:NA,False_Correct:NA
31512,False_Neither:NA,False_Misconception:Positive,False_Misconception:Tacking
21720,True_Correct:NA,True_Neither:NA,True_Misconception:Incorrect_equivalent_fraction_addition
33464,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_term
24727,True_Correct:NA,True_Neither:NA,True_Misconception:Denominator-only_change
19210,False_Misconception:Inversion,False_Neither:NA,False_Misconception:Duplication
6892,True_Correct:NA,True_Neither:NA,True_Misconception:Mult
23917,True_Neither:NA,True_Correct:NA,True_Misconception:Additive
30700,True_Correct:NA,True_Neither:NA,True_Misconception:Positive
25695,False_Neither:NA,False_Misconception:Denominator-only_change,False_Misconception:Adding_across
12166,False_Misconception:Additive,True_Misconception:Additive,False_Neither:NA
28006,False_Misconception:Subtraction,False_Neither:NA,False_Misconception:Additive
6126,True_Correct:NA,True_Neither:NA,True_Misconception:Mult
12101,False_Misconception:Additive,False_Neither:NA,True_Misconception:Additive
15191,True_Correct:NA,True_Neither:NA,True_Misconception:Mult
28297,False_Misconception:Unknowable,False_Neither:NA,False_Misconception:Interior
21286,True_Correct:NA,True_Neither:NA,True_Misconception:Incorrect_equivalent_fraction_addition
28993,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
22255,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_fraction
10747,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
12310,False_Misconception:Additive,False_Neither:NA,True_Misconception:Additive
21367,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_term
23507,False_Misconception:Wrong_fraction,False_Neither:NA,False_Correct:NA
9037,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
5457,False_Misconception:SwapDividend,False_Misconception:Mult,False_Misconception:FlipChange
22367,True_Neither:NA,True_Correct:NA,True_Misconception:Division
24692,True_Correct:NA,True_Neither:NA,True_Misconception:Incorrect_equivalent_fraction_addition
7030,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
6319,True_Correct:NA,True_Neither:NA,True_Misconception:Mult
27002,False_Neither:NA,False_Misconception:Subtraction,False_Misconception:Division
7335,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
20853,True_Correct:NA,True_Neither:NA,True_Misconception:Inversion
18307,False_Misconception:Duplication,False_Neither:NA,False_Misconception:Inversion
17757,True_Correct:NA,True_Neither:NA,True_Misconception:Duplication
34472,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_term
14160,True_Correct:NA,True_Neither:NA,False_Neither:NA
756,True_Neither:NA,True_Misconception:WNB,True_Correct:NA
19279,False_Misconception:Inversion,False_Neither:NA,False_Misconception:Duplication
12854,True_Correct:NA,True_Neither:NA,True_Misconception:Incorrect_equivalent_fraction_addition
19652,False_Neither:NA,False_Misconception:Inversion,False_Misconception:Adding_terms
31240,True_Correct:NA,True_Neither:NA,True_Misconception:Positive
3885,False_Misconception:Incomplete,False_Neither:NA,False_Correct:NA
11099,False_Misconception:Irrelevant,False_Neither:NA,True_Misconception:Irrelevant
21983,True_Correct:NA,True_Neither:NA,True_Misconception:Incomplete
2588,False_Misconception:WNB,False_Neither:NA,False_Misconception:Incomplete
7341,True_Neither:NA,True_Correct:NA,True_Misconception:Irrelevant
16477,False_Misconception:Not_variable,False_Neither:NA,False_Misconception:Inverse_operation
4020,False_Misconception:Incomplete,False_Neither:NA,False_Correct:NA
31051,True_Neither:NA,True_Correct:NA,False_Neither:NA
29892,False_Neither:NA,False_Misconception:Subtraction,False_Misconception:Positive
3660,False_Misconception:Incomplete,False_Neither:NA,False_Correct:NA
34873,False_Neither:NA,False_Misconception:Wrong_term,False_Correct:NA
16902,True_Correct:NA,True_Neither:NA,True_Misconception:WNB
14469,True_Correct:NA,True_Neither:NA,True_Misconception:Mult
27603,False_Neither:NA,False_Misconception:Subtraction,False_Misconception:Division
19580,False_Misconception:Inversion,False_Neither:NA,False_Correct:NA
35820,True_Neither:NA,True_Correct:NA,True_Misconception:SwapDividend
1801,True_Neither:NA,True_Misconception:WNB,True_Correct:NA
16253,False_Misconception:Adding_terms,False_Neither:NA,False_Misconception:Not_variable
12430,False_Misconception:Additive,False_Neither:NA,False_Misconception:Irrelevant
8211,False_Neither:NA,False_Misconception:Wrong_Fraction,False_Correct:NA
11263,False_Neither:NA,False_Misconception:Irrelevant,False_Correct:NA
8248,False_Misconception:Wrong_Fraction,False_Neither:NA,False_Misconception:Inverse_operation
